YEAR,MONTH,DAY,T2M_MAX,T2M_MIN,T2M_RANGE
1984,1,8,25.73,10.99,14.74
1984,1,9,25.58,11.31,14.27
1984,1,10,25.43,12.51,12.92
1984,1,11,28.01,10.87,17.15
1984,1,12,27.95,11.71,16.24
1984,1,13,29.71,12.63,17.08
1984,1,14,28.33,16.23,12.11
1984,1,15,22.73,15.03,7.7
1984,1,16,21.2,13.69,7.52
1984,1,17,22.06,11.29,10.77
1984,1,18,24.3,7.82,16.47
1984,1,19,27.25,8.93,18.32
1984,1,20,25.03,11.27,13.76
1984,1,21,25.08,9.91,15.17
1984,1,22,25.12,8.6,16.52
1984,1,23,25.12,11.42,13.7
1984,1,24,24.87,8.6,16.27
1984,1,25,26.03,8.95,17.09
1984,1,26,26.94,12.15,14.8
1984,1,27,25.63,9.84,15.8
1984,1,28,25.93,10.31,15.62
1984,1,29,25.84,8.77,17.06
1984,1,30,26.22,7.82,18.39
1984,1,31,27.76,11.57,16.2
1984,2,1,29.48,11.31,18.16
1984,2,2,29.74,16.23,13.52
1984,2,3,19.3,15.48,3.83
1984,2,4,28.71,14.83,13.89
1984,2,5,26.57,9.7,16.88
1984,2,6,26.38,6.79,19.6
1984,2,7,25.76,9.69,16.08
1984,2,8,26.08,11.77,14.31
1984,2,9,26.65,8.48,18.18
1984,2,10,28.75,9.92,18.83
1984,2,11,30.59,10.23,20.36
1984,2,12,26.8,14.95,11.85
1984,2,13,26.66,10.28,16.38
1984,2,14,21.73,12.03,9.7
1984,2,15,27.66,12.09,15.57
1984,2,16,29.87,12.88,16.98
1984,2,17,27.53,12.43,15.11
1984,2,18,31.19,13.37,17.83
1984,2,19,22.57,16.2,6.37
1984,2,20,26.86,14.98,11.88
1984,2,21,29.2,14.25,14.95
1984,2,22,25.89,8.59,17.3
1984,2,23,24.99,5.33,19.65
1984,2,24,25.4,5.94,19.48
1984,2,25,25.15,4.96,20.19
1984,2,26,26.33,6.25,20.08
1984,2,27,28.17,7.1,21.07
1984,2,28,29.49,9.5,19.99
1984,2,29,29.94,9.94,19.99
1984,3,1,30.52,11.01,19.51
1984,3,2,31.11,12.37,18.74
1984,3,3,31.05,11.83,19.22
1984,3,4,31.37,10.92,20.45
1984,3,5,32.08,12.94,19.15
1984,3,6,33.37,11.55,21.82
1984,3,7,33.38,12.73,20.65
1984,3,8,34.05,13.47,20.59
1984,3,9,34.54,14.99,19.55
1984,3,10,34.98,14.23,20.73
1984,3,11,36.06,14.33,21.73
1984,3,12,37.43,15.83,21.59
1984,3,13,37.34,17.19,20.15
1984,3,14,37.48,17.57,19.91
1984,3,15,37.71,19.75,17.97
1984,3,16,38.47,18.42,20.04
1984,3,17,38.95,19.39,19.56
1984,3,18,39.3,20.69,18.62
1984,3,19,37.61,20.62,16.98
1984,3,20,35.04,14.94,20.1
1984,3,21,35.55,15.96,19.59
1984,3,22,36.89,16.44,20.45
1984,3,23,38.05,17.51,20.55
1984,3,24,39.53,19.5,20.03
1984,3,25,40.76,22.01,18.74
1984,3,26,41.48,21.86,19.62
1984,3,27,39.01,22.4,16.62
1984,3,28,39.91,20.48,19.43
1984,3,29,40.13,21.56,18.57
1984,3,30,41.76,23.03,18.73
1984,3,31,42.76,22.98,19.78
1984,4,1,43.56,24.98,18.59
1984,4,2,43.6,24.32,19.28
1984,4,3,42.44,24.61,17.84
1984,4,4,42.44,23.87,18.56
1984,4,5,39.45,23.31,16.14
1984,4,6,40.64,22.75,17.9
1984,4,7,41.42,25.62,15.8
1984,4,8,41.48,24.99,16.49
1984,4,9,40.4,22.06,18.34
1984,4,10,37.25,24.16,13.09
1984,4,11,37.61,21.83,15.77
1984,4,12,39.17,21.47,17.71
1984,4,13,40.58,21.16,19.41
1984,4,14,41.08,25.45,15.63
1984,4,15,43.53,23.8,19.73
1984,4,16,44.37,25.18,19.2
1984,4,17,44.44,25.24,19.2
1984,4,18,43.51,25.43,18.07
1984,4,19,43.82,24.72,19.1
1984,4,20,44.37,26.12,18.24
1984,4,21,44.31,27.9,16.41
1984,4,22,33.28,25.82,7.45
1984,4,23,38.05,24.1,13.95
1984,4,24,39.73,23.65,16.08
1984,4,25,41.05,26.18,14.88
1984,4,26,42.42,27.91,14.51
1984,4,27,44.46,27.08,17.38
1984,4,28,44.58,27.41,17.16
1984,4,29,44.12,27.6,16.52
1984,4,30,43.92,26.73,17.19
1984,5,1,42.76,23.69,19.08
1984,5,2,43.33,22.97,20.35
1984,5,3,43.82,22.62,21.2
1984,5,4,44.3,24.72,19.59
1984,5,5,44.17,26.43,17.74
1984,5,6,45.01,25.51,19.5
1984,5,7,45.78,28.56,17.23
1984,5,8,43.69,25.9,17.79
1984,5,9,44.08,26.67,17.41
1984,5,10,42.51,28.16,14.34
1984,5,11,42.38,26.35,16.03
1984,5,12,44.29,26.95,17.34
1984,5,13,45.68,27.18,18.5
1984,5,14,46.28,28.33,17.95
1984,5,15,47,29.64,17.35
1984,5,16,46.3,29.58,16.73
1984,5,17,46.7,28.42,18.29
1984,5,18,46.83,28.06,18.77
1984,5,19,46.25,26.9,19.35
1984,5,20,47.05,26.97,20.09
1984,5,21,46.6,27.86,18.74
1984,5,22,47.01,28.09,18.92
1984,5,23,47.8,28.7,19.1
1984,5,24,46.65,29.3,17.35
1984,5,25,45.27,29.12,16.16
1984,5,26,44.17,30.55,13.62
1984,5,27,43.86,30.62,13.24
1984,5,28,40.77,31.08,9.7
1984,5,29,44.12,31.37,12.76
1984,5,30,44.62,31.32,13.3
1984,5,31,43.52,30.59,12.93
1984,6,1,45.06,32.89,12.17
1984,6,2,45.16,32.64,12.52
1984,6,3,44.98,31.45,13.52
1984,6,4,38.19,29.51,8.7
1984,6,5,35.42,28.45,6.98
1984,6,6,31.85,28.01,3.84
1984,6,7,31.62,26.71,4.91
1984,6,8,32.12,26.73,5.38
1984,6,9,36.87,28.09,8.77
1984,6,10,37.15,29.02,8.13
1984,6,11,34.77,27.26,7.51
1984,6,12,33.95,27.53,6.42
1984,6,13,37.25,27.67,9.58
1984,6,14,35.8,28.79,7.01
1984,6,15,31.45,27.06,4.39
1984,6,16,31.87,26.61,5.27
1984,6,17,38.95,26.65,12.3
1984,6,18,36.16,27.72,8.45
1984,6,19,36.64,27.48,9.16
1984,6,20,36.6,27.15,9.46
1984,6,21,39.49,27.57,11.92
1984,6,22,38.89,27.86,11.03
1984,6,23,37.45,27.81,9.64
1984,6,24,37.34,26.43,10.91
1984,6,25,36.5,27.27,9.23
1984,6,26,33.05,26.09,6.97
1984,6,27,33.38,25.4,7.98
1984,6,28,33.44,25.87,7.56
1984,6,29,34.8,26.62,8.19
1984,6,30,33.9,25.76,8.15
1984,7,1,35.34,25.9,9.45
1984,7,2,35.47,26.48,8.99
1984,7,3,33.87,27.02,6.84
1984,7,4,36.62,26.84,9.78
1984,7,5,35.54,28.08,7.46
1984,7,6,35.72,26.9,8.82
1984,7,7,34.06,27.47,6.59
1984,7,8,33.71,26.35,7.37
1984,7,9,30.9,24.91,5.98
1984,7,10,31.24,24.82,6.41
1984,7,11,31.24,25.22,6.02
1984,7,12,31.62,24.87,6.77
1984,7,13,32.65,25.13,7.52
1984,7,14,32.84,25.25,7.59
1984,7,15,33.49,25.02,8.47
1984,7,16,32.23,25.76,6.48
1984,7,17,31.23,25.35,5.88
1984,7,18,31.33,24.58,6.76
1984,7,19,32.42,24.44,7.98
1984,7,20,32.62,24.94,7.69
1984,7,21,32.07,25.17,6.9
1984,7,22,32.43,24.44,7.98
1984,7,23,31.48,24.98,6.51
1984,7,24,29.8,24.99,4.8
1984,7,25,30.47,24.76,5.7
1984,7,26,32.47,24.65,7.81
1984,7,27,30.63,25.56,5.07
1984,7,28,32.2,25.5,6.7
1984,7,29,33.01,24.68,8.33
1984,7,30,32.48,25.64,6.84
1984,7,31,30.33,25.73,4.6
1984,8,1,31.52,25.93,5.59
1984,8,2,31.04,24.9,6.14
1984,8,3,32.09,25.58,6.51
1984,8,4,33.64,24.65,8.99
1984,8,5,32.93,25.08,7.84
1984,8,6,31.12,25.28,5.84
1984,8,7,30.73,25.19,5.53
1984,8,8,29.1,25.27,3.83
1984,8,9,30.12,25.68,4.43
1984,8,10,31.16,25.71,5.45
1984,8,11,32.67,24.67,8
1984,8,12,32.23,25.38,6.84
1984,8,13,32.01,25.18,6.84
1984,8,14,33.99,25.4,8.59
1984,8,15,30.47,25.68,4.79
1984,8,16,30.72,25.93,4.79
1984,8,17,30.73,25.55,5.18
1984,8,18,31.73,25.43,6.3
1984,8,19,30.53,24.01,6.52
1984,8,20,32.03,24.91,7.12
1984,8,21,32.04,24.65,7.38
1984,8,22,31.75,25.4,6.35
1984,8,23,31.33,25.12,6.2
1984,8,24,31.37,25,6.38
1984,8,25,31.76,24.46,7.3
1984,8,26,31.4,25.25,6.16
1984,8,27,30.91,25.01,5.9
1984,8,28,29.87,25.62,4.26
1984,8,29,29.99,25.13,4.86
1984,8,30,29.7,25.44,4.27
1984,8,31,30.84,25.97,4.88
1984,9,1,28.56,25.6,2.96
1984,9,2,29.23,25.38,3.84
1984,9,3,28.66,24.59,4.06
1984,9,4,29.75,24.48,5.27
1984,9,5,27.69,24.66,3.02
1984,9,6,29.48,23.25,6.22
1984,9,7,30.7,23.87,6.84
1984,9,8,28.57,23.65,4.91
1984,9,9,30.23,22.71,7.52
1984,9,10,30.16,24.22,5.95
1984,9,11,29.68,24.01,5.66
1984,9,12,29.96,23.62,6.33
1984,9,13,30.05,22.89,7.16
1984,9,14,30.2,23.92,6.28
1984,9,15,29.53,24.46,5.07
1984,9,16,29.4,23.9,5.5
1984,9,17,30.55,23.78,6.77
1984,9,18,29.74,23.79,5.96
1984,9,19,29.83,23.16,6.66
1984,9,20,30.29,21.19,9.11
1984,9,21,30.73,21.6,9.12
1984,9,22,30.44,22.26,8.18
1984,9,23,30.52,21.76,8.77
1984,9,24,30.76,22.08,8.68
1984,9,25,31.05,21.25,9.8
1984,9,26,30.26,20.21,10.05
1984,9,27,30.33,20.01,10.32
1984,9,28,30,18.83,11.16
1984,9,29,29.55,18.3,11.26
1984,9,30,30.16,17.73,12.43
1984,10,1,30.14,18.53,11.61
1984,10,2,29.9,20.51,9.39
1984,10,3,29.82,22.47,7.35
1984,10,4,30.05,22.05,7.99
1984,10,5,30.73,22.27,8.45
1984,10,6,28.77,20.05,8.73
1984,10,7,29.06,17.41,11.65
1984,10,8,28.83,18.93,9.91
1984,10,9,29.62,17.98,11.63
1984,10,10,29.92,17.69,12.23
1984,10,11,29.12,18.19,10.92
1984,10,12,29.01,18.48,10.52
1984,10,13,29.7,17.99,11.71
1984,10,14,29.73,20.06,9.66
1984,10,15,26.81,22.52,4.29
1984,10,16,28.55,22.88,5.67
1984,10,17,29.25,20.96,8.29
1984,10,18,30.76,21.87,8.88
1984,10,19,30.91,19.08,11.83
1984,10,20,29.92,18.97,10.95
1984,10,21,29.71,17.01,12.7
1984,10,22,29.79,15.51,14.28
1984,10,23,30.01,15.37,14.65
1984,10,24,30.99,15.11,15.89
1984,10,25,30.53,15.81,14.72
1984,10,26,29.99,16.08,13.91
1984,10,27,29.79,15.13,14.66
1984,10,28,30.08,16.01,14.06
1984,10,29,30.6,18.58,12.01
1984,10,30,29.54,17.73,11.8
1984,10,31,28.61,16.46,12.15
1984,11,1,28.52,12.26,16.27
1984,11,2,28.02,14.53,13.49
1984,11,3,28.25,11.62,16.62
1984,11,4,27.75,13.62,14.13
1984,11,5,27.97,14.22,13.76
1984,11,6,27.68,12.2,15.48
1984,11,7,27.76,12.58,15.18
1984,11,8,28.05,12.15,15.9
1984,11,9,29.15,12.29,16.85
1984,11,10,30.5,13.41,17.09
1984,11,11,29.76,13.99,15.77
1984,11,12,27.4,10.75,16.66
1984,11,13,27.87,11.12,16.76
1984,11,14,27.72,12.09,15.63
1984,11,15,27.8,11.65,16.16
1984,11,16,28.46,12.26,16.2
1984,11,17,28.62,12.18,16.45
1984,11,18,28.04,11.48,16.56
1984,11,19,27.92,11.49,16.43
1984,11,20,27.42,10.8,16.63
1984,11,21,27.01,10.93,16.09
1984,11,22,27,11.58,15.41
1984,11,23,26.22,13.49,12.73
1984,11,24,25.79,14.19,11.6
1984,11,25,27.12,14.89,12.22
1984,11,26,26.6,9.89,16.7
1984,11,27,24.6,8.44,16.16
1984,11,28,24.38,8.91,15.47
1984,11,29,25.65,10.82,14.83
1984,11,30,25.83,12.06,13.77
1984,12,1,26.79,13.37,13.43
1984,12,2,26.99,12.64,14.36
1984,12,3,27.56,12.5,15.06
1984,12,4,26.37,10.26,16.11
1984,12,5,25.88,9.61,16.27
1984,12,6,25.1,9.01,16.09
1984,12,7,25.37,8.99,16.38
1984,12,8,24.87,8.98,15.89
1984,12,9,26.87,8.67,18.2
1984,12,10,28.39,11.01,17.38
1984,12,11,27.97,10.83,17.13
1984,12,12,27.76,11.23,16.53
1984,12,13,30.53,13.33,17.2
1984,12,14,24.52,11.13,13.38
1984,12,15,25.46,8.86,16.6
1984,12,16,27.19,9.65,17.54
1984,12,17,27.16,9.52,17.63
1984,12,18,26.59,9.05,17.54
1984,12,19,24.52,6.93,17.59
1984,12,20,24.74,5.33,19.41
1984,12,21,24.24,4.98,19.27
1984,12,22,25.89,6.44,19.44
1984,12,23,27.24,8.57,18.66
1984,12,24,27.98,10.23,17.74
1984,12,25,26.81,11.05,15.75
1984,12,26,27.12,10.66,16.45
1984,12,27,26.65,9.77,16.88
1984,12,28,26.62,11.87,14.75
1984,12,29,26.26,8.38,17.88
1984,12,30,26.73,10.97,15.76
1984,12,31,27.65,11.27,16.38
1985,1,1,18.25,12,6.25
1985,1,2,25.5,10.93,14.56
1985,1,3,25.04,12.21,12.83
1985,1,4,23.86,9.84,14.02
1985,1,5,22.25,10.59,11.66
1985,1,6,24.57,10.6,13.97
1985,1,7,24.33,10.13,14.2
1985,1,8,25.68,12.72,12.97
1985,1,9,25.65,10.7,14.96
1985,1,10,24.25,10.56,13.69
1985,1,11,22.77,12.28,10.48
1985,1,12,26.17,8.9,17.26
1985,1,13,26.18,12.93,13.25
1985,1,14,25.95,10.91,15.04
1985,1,15,26.23,11.1,15.12
1985,1,16,25.24,10.66,14.58
1985,1,17,25.59,8.46,17.13
1985,1,18,24.85,8.97,15.88
1985,1,19,25.33,9.76,15.56
1985,1,20,22.76,11.28,11.48
1985,1,21,24.4,13.76,10.64
1985,1,22,25.03,14.15,10.88
1985,1,23,25.01,10.7,14.3
1985,1,24,24.94,8.93,16.01
1985,1,25,24.36,7.48,16.88
1985,1,26,26.55,9.29,17.26
1985,1,27,28.87,10.85,18.02
1985,1,28,27.71,13.55,14.16
1985,1,29,27.08,12.9,14.18
1985,1,30,28.08,12.17,15.92
1985,1,31,27.8,12.29,15.52
1985,2,1,27.12,13.12,13.99
1985,2,2,27.73,9.93,17.8
1985,2,3,26.86,9.48,17.38
1985,2,4,29.22,10.21,19.01
1985,2,5,30.74,11.99,18.75
1985,2,6,26.2,11.54,14.66
1985,2,7,26.76,7.91,18.85
1985,2,8,27.51,6.76,20.76
1985,2,9,30.02,9.24,20.79
1985,2,10,29.36,9.19,20.17
1985,2,11,28.36,9.33,19.04
1985,2,12,26.82,7.68,19.13
1985,2,13,28.15,9.47,18.69
1985,2,14,29.02,13.81,15.21
1985,2,15,27.89,10.69,17.2
1985,2,16,27.25,6.89,20.36
1985,2,17,28.73,8.08,20.66
1985,2,18,29.94,9.01,20.93
1985,2,19,33.3,9.94,23.37
1985,2,20,33.28,12.58,20.7
1985,2,21,30.33,10.37,19.96
1985,2,22,30.59,10.08,20.51
1985,2,23,31.44,10.09,21.35
1985,2,24,32.66,9.88,22.77
1985,2,25,33.08,11.1,21.98
1985,2,26,32.84,12.86,19.99
1985,2,27,32.58,10.58,22
1985,2,28,33.53,12.83,20.7
1985,3,1,35.64,12.81,22.83
1985,3,2,35.37,12.97,22.41
1985,3,3,35.52,12.96,22.57
1985,3,4,36.58,13.77,22.8
1985,3,5,36.34,16.24,20.1
1985,3,6,38.88,15.47,23.41
1985,3,7,39.61,17.73,21.87
1985,3,8,37.82,17.49,20.32
1985,3,9,38.45,17.63,20.82
1985,3,10,38.26,18.9,19.37
1985,3,11,37.56,17.12,20.44
1985,3,12,38.83,17.73,21.11
1985,3,13,38.58,18.28,20.3
1985,3,14,37.53,17.92,19.61
1985,3,15,37.94,16.59,21.34
1985,3,16,39.37,17.37,22.01
1985,3,17,40.56,19.52,21.04
1985,3,18,38.91,21.84,17.07
1985,3,19,35.81,16.37,19.44
1985,3,20,35.69,15.7,19.99
1985,3,21,36.95,15.7,21.25
1985,3,22,37.39,17.51,19.88
1985,3,23,39.55,20.37,19.18
1985,3,24,40.49,20.99,19.5
1985,3,25,38.1,20.76,17.34
1985,3,26,37.95,23.16,14.79
1985,3,27,40.12,22.36,17.76
1985,3,28,41.74,23.55,18.2
1985,3,29,41.61,23.24,18.36
1985,3,30,40.44,26.08,14.37
1985,3,31,39.64,23.55,16.09
1985,4,1,35.51,24.8,10.71
1985,4,2,37.87,22.04,15.83
1985,4,3,39.5,25.28,14.23
1985,4,4,39.04,26.08,12.96
1985,4,5,37.7,24.33,13.37
1985,4,6,34.43,23.95,10.48
1985,4,7,38.66,22.67,15.99
1985,4,8,40.71,24.08,16.62
1985,4,9,41.98,24.23,17.75
1985,4,10,40.16,27.01,13.15
1985,4,11,38.83,22.96,15.87
1985,4,12,41.05,21.24,19.81
1985,4,13,42.98,23.81,19.16
1985,4,14,42.81,23.81,19
1985,4,15,39.42,22.39,17.03
1985,4,16,40.66,22.4,18.27
1985,4,17,40.81,22.2,18.6
1985,4,18,42.71,22.93,19.79
1985,4,19,43.49,25.33,18.16
1985,4,20,44.11,26.3,17.81
1985,4,21,44.71,24.66,20.05
1985,4,22,44.74,25.9,18.84
1985,4,23,44.61,25.98,18.63
1985,4,24,42.35,25.44,16.91
1985,4,25,44.42,25.54,18.88
1985,4,26,44.69,29.11,15.57
1985,4,27,44.05,27.28,16.77
1985,4,28,43.9,27.27,16.62
1985,4,29,44.01,25.66,18.35
1985,4,30,42.51,24.84,17.68
1985,5,1,43.24,26.33,16.9
1985,5,2,43.93,26.67,17.26
1985,5,3,42.72,26.44,16.27
1985,5,4,43.26,26.84,16.41
1985,5,5,43.96,28.26,15.7
1985,5,6,43.15,24.39,18.76
1985,5,7,44.06,26.31,17.75
1985,5,8,43.73,26.14,17.59
1985,5,9,42.87,26.67,16.2
1985,5,10,43.78,27.08,16.7
1985,5,11,43.8,27.94,15.86
1985,5,12,42.7,29.35,13.35
1985,5,13,45.14,26.48,18.66
1985,5,14,44.28,26.91,17.38
1985,5,15,45.24,28.3,16.94
1985,5,16,44.73,26.23,18.49
1985,5,17,45.39,28.89,16.5
1985,5,18,45.08,28.28,16.8
1985,5,19,45.44,28.66,16.78
1985,5,20,45.96,26.37,19.59
1985,5,21,44.92,27.55,17.37
1985,5,22,42.43,29.75,12.68
1985,5,23,41.88,29.77,12.11
1985,5,24,40.46,29.62,10.83
1985,5,25,43.13,29.28,13.85
1985,5,26,45.92,31.92,14
1985,5,27,45.91,32.55,13.35
1985,5,28,45.88,29.09,16.8
1985,5,29,45.76,28.63,17.12
1985,5,30,46.21,29.66,16.55
1985,5,31,45.28,29.03,16.25
1985,6,1,43.69,32.78,10.91
1985,6,2,42.69,33.04,9.66
1985,6,3,45.26,32.03,13.23
1985,6,4,44.77,30.45,14.32
1985,6,5,44.02,30.3,13.73
1985,6,6,45.1,31.32,13.78
1985,6,7,44.09,30.44,13.66
1985,6,8,43.76,31.05,12.73
1985,6,9,40.17,31.66,8.51
1985,6,10,41.26,30.18,11.08
1985,6,11,39.52,31.3,8.22
1985,6,12,41.01,30.13,10.88
1985,6,13,42.42,28.81,13.61
1985,6,14,44.01,31,13.01
1985,6,15,44.41,29.43,14.98
1985,6,16,46,29.98,16.02
1985,6,17,45.65,30.05,15.59
1985,6,18,45.65,29.83,15.81
1985,6,19,44.65,30.76,13.89
1985,6,20,43.93,31.02,12.91
1985,6,21,44.03,31.83,12.2
1985,6,22,43.51,32.18,11.34
1985,6,23,43.79,31.2,12.59
1985,6,24,42.2,31.51,10.69
1985,6,25,40.88,30.41,10.47
1985,6,26,40.12,29.35,10.77
1985,6,27,36.53,30.2,6.33
1985,6,28,33.76,28.46,5.3
1985,6,29,34.61,26.8,7.8
1985,6,30,37.56,27.01,10.55
1985,7,1,33.35,25.72,7.64
1985,7,2,35.6,25.28,10.32
1985,7,3,35.4,27.4,8.01
1985,7,4,38.1,28.66,9.43
1985,7,5,37.64,28.07,9.57
1985,7,6,34.85,27.49,7.36
1985,7,7,33.38,26.18,7.2
1985,7,8,34.92,26.84,8.09
1985,7,9,36.9,26.65,10.26
1985,7,10,34.45,26.76,7.7
1985,7,11,34.82,25.91,8.9
1985,7,12,33.76,25.83,7.94
1985,7,13,33.12,26.14,6.97
1985,7,14,34.4,25.62,8.77
1985,7,15,33.19,26.08,7.11
1985,7,16,32.64,25.28,7.36
1985,7,17,33.26,25.25,8.02
1985,7,18,34.11,25.74,8.37
1985,7,19,32.09,26.44,5.66
1985,7,20,31.16,26.42,4.75
1985,7,21,32.98,26.35,6.62
1985,7,22,34.63,24.94,9.7
1985,7,23,31.37,26.32,5.05
1985,7,24,30.38,25.76,4.63
1985,7,25,29.08,24.89,4.19
1985,7,26,32.64,23.98,8.66
1985,7,27,31.83,25.28,6.55
1985,7,28,31.12,25.65,5.47
1985,7,29,30.9,25.39,5.51
1985,7,30,30.4,25.12,5.28
1985,7,31,31.94,24.94,6.99
1985,8,1,30.68,25.81,4.87
1985,8,2,32.23,25.29,6.94
1985,8,3,30.55,25.79,4.76
1985,8,4,31.07,25.4,5.67
1985,8,5,30.58,25.55,5.03
1985,8,6,30.12,25.31,4.81
1985,8,7,31.53,25.17,6.36
1985,8,8,31.95,24.4,7.55
1985,8,9,31.23,23.32,7.92
1985,8,10,32.77,24.88,7.89
1985,8,11,33.18,24.5,8.69
1985,8,12,33.81,26.08,7.73
1985,8,13,34.33,26.78,7.55
1985,8,14,33.19,27.17,6.02
1985,8,15,32.56,26.15,6.41
1985,8,16,32.3,26.48,5.8
1985,8,17,33.74,25.49,8.25
1985,8,18,33.55,26.6,6.95
1985,8,19,33.23,26.15,7.09
1985,8,20,31.01,26.09,4.93
1985,8,21,31.2,26.06,5.14
1985,8,22,32.1,25.63,6.48
1985,8,23,30.63,25.65,4.98
1985,8,24,31.08,24.99,6.09
1985,8,25,30.74,25.09,5.66
1985,8,26,30.78,25.34,5.44
1985,8,27,30.57,25.4,5.16
1985,8,28,30.98,24.94,6.05
1985,8,29,31.57,25.29,6.29
1985,8,30,32.19,25.5,6.7
1985,8,31,31.71,25.42,6.3
1985,9,1,32.21,24.95,7.26
1985,9,2,31.86,25.79,6.06
1985,9,3,31.94,25.62,6.32
1985,9,4,31.81,25.04,6.77
1985,9,5,31.3,24.08,7.21
1985,9,6,31.69,23.77,7.91
1985,9,7,32.12,24.19,7.93
1985,9,8,32.91,24.1,8.81
1985,9,9,32.78,24.82,7.96
1985,9,10,31.33,25.26,6.07
1985,9,11,27.38,25.12,2.25
1985,9,12,30.2,24.19,6.01
1985,9,13,31.02,24.12,6.91
1985,9,14,31.4,24.11,7.29
1985,9,15,29.55,24.99,4.56
1985,9,16,29.09,24.81,4.28
1985,9,17,29.32,24.12,5.2
1985,9,18,30.37,23.53,6.84
1985,9,19,27.72,23.8,3.92
1985,9,20,28.12,23.67,4.45
1985,9,21,29.62,23.83,5.79
1985,9,22,29.3,24.43,4.87
1985,9,23,28.87,23.64,5.23
1985,9,24,28.43,23.91,4.52
1985,9,25,30.43,23.99,6.44
1985,9,26,29.3,23.19,6.12
1985,9,27,28.39,21.62,6.77
1985,9,28,29.96,22.08,7.88
1985,9,29,30.61,21.91,8.7
1985,9,30,31.56,21.99,9.57
1985,10,1,31.46,22.44,9.02
1985,10,2,31.29,23.75,7.54
1985,10,3,30.38,23.32,7.06
1985,10,4,30.44,21.97,8.47
1985,10,5,28.74,23.08,5.66
1985,10,6,26.99,22.89,4.1
1985,10,7,29.04,22.28,6.77
1985,10,8,27.83,21.16,6.67
1985,10,9,27.4,22.66,4.73
1985,10,10,29.42,22.04,7.39
1985,10,11,28.49,21.14,7.35
1985,10,12,29.95,23.13,6.81
1985,10,13,31.23,23.69,7.54
1985,10,14,30.58,23.73,6.84
1985,10,15,29.66,23.27,6.39
1985,10,16,26.94,22.44,4.52
1985,10,17,25.32,21.44,3.88
1985,10,18,23.98,16.69,7.28
1985,10,19,26.11,15.11,11
1985,10,20,26.26,13.37,12.89
1985,10,21,27.2,15.37,11.84
1985,10,22,26.9,17.33,9.57
1985,10,23,26.91,17.19,9.73
1985,10,24,27.01,16.28,10.73
1985,10,25,26.64,15.17,11.47
1985,10,26,26.57,13.95,12.62
1985,10,27,27.83,14.83,12.99
1985,10,28,26.11,14.37,11.73
1985,10,29,26.48,13,13.48
1985,10,30,26.4,13.51,12.89
1985,10,31,26.27,13.81,12.46
1985,11,1,26.75,15.3,11.45
1985,11,2,27.46,17.26,10.2
1985,11,3,26.65,17.61,9.03
1985,11,4,26.94,17.51,9.44
1985,11,5,27.4,18.39,9
1985,11,6,27.74,15.31,12.42
1985,11,7,26.3,14.14,12.16
1985,11,8,26.52,12.83,13.69
1985,11,9,27.07,13.92,13.15
1985,11,10,27.66,16.59,11.07
1985,11,11,27.87,15.08,12.78
1985,11,12,27.31,15.21,12.1
1985,11,13,26.12,15.23,10.88
1985,11,14,25.68,13.27,12.41
1985,11,15,25.08,12.42,12.66
1985,11,16,26.04,15.09,10.95
1985,11,17,26.91,15.57,11.34
1985,11,18,26.48,16.13,10.34
1985,11,19,25.57,13.44,12.13
1985,11,20,26.23,12.61,13.62
1985,11,21,27.26,11.8,15.46
1985,11,22,27.42,11.65,15.78
1985,11,23,27.21,11.97,15.24
1985,11,24,26.79,12.93,13.86
1985,11,25,26.3,11.48,14.82
1985,11,26,25.93,10.73,15.2
1985,11,27,25.15,9.3,15.86
1985,11,28,23.73,8.36,15.38
1985,11,29,23.22,7.45,15.76
1985,11,30,23.92,7.78,16.14
1985,12,1,25.2,9.12,16.09
1985,12,2,25.28,9.73,15.55
1985,12,3,24.98,9.55,15.43
1985,12,4,24.23,8.48,15.74
1985,12,5,23.23,8.01,15.23
1985,12,6,23.13,7.77,15.36
1985,12,7,24.06,9.29,14.77
1985,12,8,23.69,11.14,12.55
1985,12,9,25.85,9.02,16.84
1985,12,10,24.99,9.96,15.04
1985,12,11,26.15,10.25,15.9
1985,12,12,27.15,11.68,15.48
1985,12,13,26.86,14.9,11.96
1985,12,14,26.65,14.71,11.94
1985,12,15,28.95,15.12,13.83
1985,12,16,28.6,15.76,12.83
1985,12,17,27.87,16.86,11.01
1985,12,18,27.08,14.25,12.83
1985,12,19,25.76,11.43,14.34
1985,12,20,24.98,9.18,15.8
1985,12,21,24.44,9.21,15.23
1985,12,22,23.72,8.75,14.98
1985,12,23,24.33,8.85,15.47
1985,12,24,25.15,10.29,14.87
1985,12,25,26.08,10.96,15.12
1985,12,26,27.58,12.31,15.27
1985,12,27,29.3,15.29,14.02
1985,12,28,24.35,10.85,13.5
1985,12,29,22.9,7.41,15.49
1985,12,30,24,8.4,15.6
1985,12,31,22.19,7.12,15.08
1986,1,1,20.71,6.92,13.79
1986,1,2,21.23,5.51,15.72
1986,1,3,20.88,5.58,15.29
1986,1,4,18.08,7.71,10.37
1986,1,5,22.02,3.83,18.18
1986,1,6,21.26,4.59,16.66
1986,1,7,21.15,6.49,14.66
1986,1,8,23.77,7.52,16.24
1986,1,9,25.19,9.42,15.77
1986,1,10,25.54,8.58,16.95
1986,1,11,25.42,9.9,15.52
1986,1,12,25.55,9.39,16.16
